date,total,nobl,growth
2022-07-25 00:00:00-04:00,2794531.5087565295,1681159.7657352367,1113371.7430212928
2022-07-26 00:00:00-04:00,2770368.6362127773,1678873.4468828598,1091495.1893299175
2022-07-27 00:00:00-04:00,2834402.434601052,1696780.8720504688,1137621.5625505834
2022-07-28 00:00:00-04:00,2868766.8952375096,1720021.6770235917,1148745.218213918
2022-07-29 00:00:00-04:00,2902479.901434845,1732785.0815305687,1169694.8199042762
2022-08-01 00:00:00-04:00,2902346.8333011083,1733356.4644864467,1168990.3688146616
2022-08-02 00:00:00-04:00,2881335.4209833806,1715830.590912515,1165504.8300708653
2022-08-03 00:00:00-04:00,2924124.314767453,1726879.689146085,1197244.6256213682
2022-08-04 00:00:00-04:00,2925531.6900319047,1722688.2882234622,1202843.4018084428
2022-08-05 00:00:00-04:00,2920087.522752382,1727069.8353198317,1193017.6874325501
2022-08-08 00:00:00-04:00,2924804.0169865107,1735642.6259330509,1189161.3910534598
2022-08-09 00:00:00-04:00,2904676.682774391,1728974.9173900774,1175701.7653843139
2022-08-10 00:00:00-04:00,2967781.247277106,1759264.825094078,1208516.4221830284
2022-08-11 00:00:00-04:00,2967970.29874248,1766313.298201864,1201657.0005406162
2022-08-12 00:00:00-04:00,3017275.1414428046,1792221.0291864034,1225054.112256401
2022-08-15 00:00:00-04:00,3035556.7673458923,1800603.0440027837,1234953.7233431083
2022-08-16 00:00:00-04:00,3042570.9263811144,1810508.9041072787,1232062.0222738357
2022-08-17 00:00:00-04:00,3017277.97806394,1799269.1874826432,1218008.790581297
2022-08-18 00:00:00-04:00,3021922.374164078,1800984.1233791423,1220938.2507849357
2022-08-19 00:00:00-04:00,2980591.4512325292,1783458.2498052104,1197133.2014273189
2022-08-22 00:00:00-04:00,2919547.02835018,1753930.6582596994,1165616.3700904804
2022-08-23 00:00:00-04:00,2914201.0760149164,1749548.9537575569,1164652.1222573596
2022-08-24 00:00:00-04:00,2921385.586356286,1753359.1178980484,1168026.4684582376
2022-08-25 00:00:00-04:00,2961850.278982286,1773170.838107038,1188679.4408752478
2022-08-26 00:00:00-04:00,2860931.51450645,1720973.981950055,1139957.532556395
2022-08-29 00:00:00-04:00,2843982.0497125518,1715259.36536241,1128722.684350142
2022-08-30 00:00:00-04:00,2813123.6172485594,1696971.0182242156,1116152.5990243435
2022-08-31 00:00:00-04:00,2794252.7439363874,1684588.6930935967,1109664.0508427906
2022-09-01 00:00:00-04:00,2798925.7802256765,1688779.7792046736,1110146.0010210027
2022-09-02 00:00:00-04:00,2768954.0857183384,1674492.3720038093,1094461.713714529
2022-09-06 00:00:00-04:00,2759187.996760248,1672587.1325277905,1086600.8642324575
2022-09-07 00:00:00-04:00,2818286.3164936677,1709734.4227311925,1108551.893762475
2022-09-08 00:00:00-04:00,2828605.6722978414,1714306.7456244007,1114298.9266734407
2022-09-09 00:00:00-04:00,2870873.364089002,1732213.5411689177,1138659.8229200845
2022-09-12 00:00:00-04:00,2895074.7479204014,1742881.4026203563,1152193.3453000449
2022-09-13 00:00:00-04:00,2771694.7310293387,1682683.768429124,1089010.9626002146
2022-09-14 00:00:00-04:00,2773094.8694781386,1675444.3621187266,1097650.507359412
2022-09-15 00:00:00-04:00,2730050.206741317,1650679.8692632623,1079370.337478055
2022-09-16 00:00:00-04:00,2715829.8645045245,1643059.3835765065,1072770.4809280178
2022-09-19 00:00:00-04:00,2739614.586154812,1658490.186312219,1081124.3998425934
2022-09-20 00:00:00-04:00,2706803.6651221425,1634296.9190068594,1072506.746115283
2022-09-21 00:00:00-04:00,2665645.393434657,1612343.2210393054,1053302.172395351
2022-09-22 00:00:00-04:00,2637178.4076203094,1596840.0116480272,1040338.395972282
2022-09-23 00:00:00-04:00,2602440.0024852897,1579039.9372175832,1023400.0652677064
2022-09-26 00:00:00-04:00,2580022.6919446136,1560857.209353051,1019165.4825915626
2022-09-27 00:00:00-04:00,2570095.200212461,1550521.3166768043,1019573.8835356567
2022-09-28 00:00:00-04:00,2617173.1966846585,1577317.4458439816,1039855.7508406767
2022-09-29 00:00:00-04:00,2559060.5723663224,1549181.636143064,1009878.9362232586
2022-09-30 00:00:00-04:00,2523179.3559245244,1530424.5346129674,992754.8213115569
2022-10-03 00:00:00-04:00,2590108.695561077,1574063.5537051633,1016045.1418559138
2022-10-04 00:00:00-04:00,2661673.5451838616,1613682.9015730459,1047990.643610816
2022-10-05 00:00:00-04:00,2654417.002864916,1606983.7118754785,1047433.2909894373
2022-10-06 00:00:00-04:00,2625117.307374349,1585930.217523535,1039187.0898508141
2022-10-07 00:00:00-04:00,2551451.1573619386,1551861.4694278638,999589.6879340747
2022-10-10 00:00:00-04:00,2542990.046021828,1553392.3979757617,989597.6480460664
2022-10-11 00:00:00-04:00,2534179.618217208,1558177.690879797,976001.9273374109
2022-10-12 00:00:00-04:00,2518724.82234302,1543056.820111061,975668.0022319589
2022-10-13 00:00:00-04:00,2580460.2780605196,1581910.7037049946,998549.5743555251
2022-10-14 00:00:00-04:00,2517909.1425096076,1549373.0415629942,968536.1009466136
2022-10-17 00:00:00-04:00,2581663.61674962,1581145.2394310455,1000518.3773185747
2022-10-18 00:00:00-04:00,2613309.30357995,1604878.881879335,1008430.421700615
2022-10-19 00:00:00-04:00,2594319.6072655944,1589566.7630964413,1004752.844169153
2022-10-20 00:00:00-04:00,2566608.2310374244,1566981.710573508,999626.5204639164
2022-10-21 00:00:00-04:00,2626795.769827991,1603729.9771424332,1023065.7926855579
2022-10-24 00:00:00-04:00,2657191.3136756974,1622870.5191354826,1034320.7945402147
2022-10-25 00:00:00-04:00,2701937.550661191,1646220.878526592,1055716.672134599
2022-10-26 00:00:00-04:00,2688180.0894556893,1655791.1495231166,1032388.9399325724
2022-10-27 00:00:00-04:00,2673403.495828693,1659810.0337185652,1013593.4621101278
2022-10-28 00:00:00-04:00,2740977.4841596354,1696367.2096791058,1044610.2744805298
2022-10-31 00:00:00-04:00,2720600.7804361936,1688137.2488394135,1032463.5315967802
2022-11-01 00:00:00-04:00,2706989.1744392575,1685074.9195262985,1021914.2549129588
2022-11-02 00:00:00-04:00,2634446.855357729,1647561.0312776514,986885.8240800775
2022-11-03 00:00:00-04:00,2612488.220498061,1644881.0405870785,967607.1799109825
2022-11-04 00:00:00-04:00,2656953.654335361,1673782.4719677183,983171.1823676428
2022-11-07 00:00:00-05:00,2684031.8647301784,1690051.1456329455,993980.7190972327
2022-11-08 00:00:00-05:00,2701802.38881276,1700578.2863233497,1001224.1024894102
2022-11-09 00:00:00-05:00,2652284.5341482125,1674164.9679960334,978119.5661521794
2022-11-10 00:00:00-05:00,2805611.7934788708,1755318.1901484225,1050293.6033304485
2022-11-11 00:00:00-05:00,2841042.0911539714,1771395.773205265,1069646.3179487064
2022-11-14 00:00:00-05:00,2817517.7717406186,1757232.2443477274,1060285.5273928912
2022-11-15 00:00:00-05:00,2847119.547514718,1772161.237479214,1074958.3100355037
2022-11-16 00:00:00-05:00,2821728.376167543,1761442.8487746522,1060285.5273928912
2022-11-17 00:00:00-05:00,2810966.439544638,1753021.1677034835,1057945.2718411547
2022-11-18 00:00:00-05:00,2825741.9111311827,1767759.2276323587,1057982.6834988242
2022-11-21 00:00:00-05:00,2825001.9462670987,1777902.92785981,1047099.0184072887
2022-11-22 00:00:00-05:00,2860371.400497988,1798191.4301551234,1062179.9703428643
2022-11-23 00:00:00-05:00,2875051.689439757,1802210.7865678908,1072840.9028718662
2022-11-25 00:00:00-05:00,2872013.5624930384,1806230.1429806582,1065783.4195123804
2022-11-28 00:00:00-05:00,2826517.114267338,1776371.9993119119,1050145.1149554262
2022-11-29 00:00:00-05:00,2817610.788533749,1775415.1296180324,1042195.6589157166
2022-11-30 00:00:00-05:00,2898040.7493945975,1808335.7600056666,1089704.9893889306
2022-12-01 00:00:00-05:00,2904736.8350894917,1813694.6395464016,1091042.1955430903
2022-12-02 00:00:00-05:00,2907855.5980163803,1821159.2935179179,1086696.3044984625
2022-12-05 00:00:00-05:00,2855739.5094315386,1787281.793436404,1068457.7159951346
2022-12-06 00:00:00-05:00,2819245.519150974,1772926.701753163,1046318.817397811
2022-12-07 00:00:00-05:00,2813825.796166028,1771778.741450899,1042047.0547151287
2022-12-08 00:00:00-05:00,2835345.3527764557,1780965.8867960167,1054379.465980439
2022-12-09 00:00:00-05:00,2815224.07741553,1767567.822212428,1047656.2552031019
2022-12-12 00:00:00-05:00,2852106.5766255646,1791300.9924433986,1060805.584182166
2022-12-13 00:00:00-05:00,2876908.2056841906,1804698.8996212143,1072209.3060629764
2022-12-14 00:00:00-05:00,2854604.436075048,1790344.122749519,1064260.313325529
2022-12-15 00:00:00-05:00,2777145.31517844,1748619.157856628,1028526.157321812
2022-12-16 00:00:00-05:00,2747816.220462174,1729096.4346468095,1018719.7858153644
2022-12-19 00:00:00-05:00,2727374.5537504633,1722971.6186148068,1004402.9351356566
2022-12-20 00:00:00-05:00,2729463.69665646,1725842.6999137641,1003620.9967426958
2022-12-21 00:00:00-05:00,2765267.605700435,1747087.914497184,1018179.6912032512
2022-12-22 00:00:00-05:00,2727641.786729384,1734371.8891278708,993269.8976015134
2022-12-23 00:00:00-05:00,2741050.265046581,1745546.439762497,995503.8252840842
2022-12-27 00:00:00-05:00,2731792.2638574815,1750363.2138211264,981429.050036355
2022-12-28 00:00:00-05:00,2694366.4452440073,1725894.8012246168,968471.6440193906
2022-12-29 00:00:00-05:00,2740322.501488653,1748244.2173054155,992078.2841832375
2022-12-30 00:00:00-05:00,2725276.7200803244,1733793.8951295281,991482.8249507961
2023-01-03 00:00:00-05:00,2720308.6547113582,1735528.1919361022,984780.4627752561
2023-01-04 00:00:00-05:00,2745037.2202740815,1755565.474617757,989471.7456563243
2023-01-05 00:00:00-05:00,2703922.92033854,1729940.7592130161,973982.1611255236
2023-01-06 00:00:00-05:00,2771651.7214304116,1770785.9832407825,1000865.7381896293
2023-01-09 00:00:00-05:00,2771194.339053008,1763849.8978548965,1007344.4411981115
2023-01-10 00:00:00-05:00,2788198.50509132,1772326.9857581505,1015871.5193331693
2023-01-11 00:00:00-05:00,2827929.659636318,1794483.5797670619,1033446.0798692564
2023-01-12 00:00:00-05:00,2831395.730310741,1792364.425845578,1039031.3044651627
2023-01-13 00:00:00-05:00,2846251.617323119,1800071.327301694,1046180.2900214251
2023-01-17 00:00:00-05:00,2840281.658372165,1791979.0965133498,1048302.5618588153
2023-01-18 00:00:00-05:00,2793515.489829997,1758840.6165359262,1034674.8732940707
2023-01-19 00:00:00-05:00,2756569.7863060604,1732060.2279460458,1024509.5583600145
2023-01-20 00:00:00-05:00,2812543.7843115656,1759996.4471268386,1052547.3371847267
2023-01-23 00:00:00-05:00,2850570.14120726,1774639.5913746133,1075930.5498326467
2023-01-24 00:00:00-05:00,2847987.633561888,1774253.947230839,1073733.6863310488
2023-01-25 00:00:00-05:00,2838476.5506127095,1767125.5119903847,1071351.0386223246
2023-01-26 00:00:00-05:00,2862061.67210697,1769822.1876928923,1092239.4844140778
2023-01-27 00:00:00-05:00,2870430.2069078204,1767318.176656499,1103112.0302513214
2023-01-30 00:00:00-05:00,2839263.4416721594,1758455.1297979248,1080808.3118742346
2023-01-31 00:00:00-05:00,2886865.1857256545,1789859.942591866,1097005.2431337885
2023-02-01 00:00:00-05:00,2926506.738830964,1806043.4597339167,1120463.2790970474
2023-02-02 00:00:00-05:00,2979821.1825754484,1819144.6570296856,1160676.525545763
2023-02-03 00:00:00-05:00,2945128.981085594,1805080.2938091184,1140048.6872764751
2023-02-06 00:00:00-05:00,2923154.5742162867,1792749.7551778066,1130404.81903848
2023-02-07 00:00:00-05:00,2953896.654820198,1800071.327301694,1153825.327518504
2023-02-08 00:00:00-05:00,2915077.130129257,1781767.8692092947,1133309.2609199623
2023-02-09 00:00:00-05:00,2885794.1428552875,1762501.2451920968,1123292.8976631905
2023-02-10 00:00:00-05:00,2892101.1943085482,1776180.5938919813,1115920.600416567
2023-02-13 00:00:00-05:00,2931166.729891564,1797373.5497587756,1133793.1801327886
2023-02-14 00:00:00-05:00,2932223.293140507,1790052.4498522072,1142170.8432882996
2023-02-15 00:00:00-05:00,2947909.4119600584,1796988.0630207742,1150921.3489392842
2023-02-16 00:00:00-05:00,2918606.5368275694,1789281.7911877502,1129324.7456398192
2023-02-17 00:00:00-05:00,2912950.5989361024,1791593.6097753483,1121356.9891607543
2023-02-21 00:00:00-05:00,2848254.890399387,1753446.1632905002,1094808.727108887
2023-02-22 00:00:00-05:00,2849074.1246244516,1753446.1632905002,1095627.9613339517
2023-02-23 00:00:00-05:00,2861725.804204936,1756528.797948328,1105197.0062566078
2023-02-24 00:00:00-05:00,2836284.1523871524,1749592.7125624423,1086691.43982471
2023-02-27 00:00:00-05:00,2847148.8751424844,1752675.3472202702,1094473.5279222142
2023-02-28 00:00:00-05:00,2840724.3954835385,1747665.9084955268,1093058.4869880115
2023-03-01 00:00:00-05:00,2822111.506807582,1737840.0105237002,1084271.4962838818
2023-03-02 00:00:00-05:00,2849195.538447385,1755950.8039499854,1093244.7344973998
2023-03-03 00:00:00-05:00,2889714.6266509695,1773868.6178986104,1115846.008752359
2023-03-06 00:00:00-05:00,2885971.2771831444,1768859.179173867,1117112.0980092774
2023-03-07 00:00:00-05:00,2844139.8398759463,1740730.1379211869,1103409.7019547594
2023-03-08 00:00:00-05:00,2851769.7841349016,1742849.4492484436,1108920.334886458
2023-03-09 00:00:00-05:00,2806354.4348025057,1716646.897251133,1089707.5375513725
2023-03-10 00:00:00-05:00,2765811.521637657,1691407.6685843936,1074403.8530532636
2023-03-13 00:00:00-04:00,2773587.465809774,1691215.1613240524,1082372.3044857217
2023-03-14 00:00:00-04:00,2814451.6773295677,1707206.643423081,1107245.0339064868
2023-03-15 00:00:00-04:00,2806388.316075402,1693334.630057082,1113053.6860183198
2023-03-16 00:00:00-04:00,2847866.617420733,1705472.3466165066,1142394.2708042264
2023-03-17 00:00:00-04:00,2815109.489397123,1678113.9640282835,1136995.5253688395
2023-03-20 00:00:00-04:00,2844383.6174650155,1703353.192695023,1141030.4247699925
2023-03-21 00:00:00-04:00,2872625.599661148,1715298.4019941064,1157327.1976670418
2023-03-22 00:00:00-04:00,2825435.7575025065,1683845.8952509554,1141589.862251551
2023-03-23 00:00:00-04:00,2829107.7042203443,1673980.9606474324,1155126.743572912
2023-03-24 00:00:00-04:00,2854830.247716481,1695451.8951092903,1159378.3526071904
2023-03-27 00:00:00-04:00,2858686.580971039,1707251.6614741501,1151434.9194968888
2023-03-28 00:00:00-04:00,2860114.820185845,1714795.4905494698,1145319.3296363747
2023-03-29 00:00:00-04:00,2898020.0715218056,1731817.5082441273,1166202.5632776786
2023-03-30 00:00:00-04:00,2915055.2415470667,1737814.0385711603,1177241.2029759067
2023-03-31 00:00:00-04:00,2961714.418997268,1764894.757375866,1196819.661621402
2023-04-03 00:00:00-04:00,2964027.9102345076,1770117.3235172094,1193910.5867172983
2023-04-04 00:00:00-04:00,2940076.9453617516,1750193.8452094116,1189883.10015234
2023-04-05 00:00:00-04:00,2928716.7367342236,1750580.4337878237,1178136.3029464001
2023-04-06 00:00:00-04:00,2935499.311183935,1749420.0384294952,1186079.2727544396
2023-04-10 00:00:00-04:00,2942565.61445306,1757157.319199794,1185408.295253266
2023-04-11 00:00:00-04:00,2945016.5449417415,1767216.020309842,1177800.5246318995
2023-04-12 00:00:00-04:00,2927261.5154287317,1759865.4855237284,1167396.0299050033
2023-04-13 00:00:00-04:00,2961147.577827409,1770891.2877028987,1190256.29012451
2023-04-14 00:00:00-04:00,2950012.068612133,1761993.2967627253,1188018.7718494076
2023-04-17 00:00:00-04:00,2962431.6874027085,1773406.159737627,1189025.5276650817
2023-04-18 00:00:00-04:00,2965213.857347966,1776113.8538442424,1189100.0035037238
2023-04-19 00:00:00-04:00,2968136.277144693,1779595.8269480933,1188540.4501965998
2023-04-20 00:00:00-04:00,2961008.9819884785,1781530.0290863381,1179478.9529021403
2023-04-21 00:00:00-04:00,2963207.04450301,1782497.4449670066,1180709.5995360033
2023-04-24 00:00:00-04:00,2970030.372334077,1791782.1818913652,1178248.1904427118
2023-04-25 00:00:00-04:00,2929041.2899619984,1773019.0989418959,1156022.1910201022
2023-04-26 00:00:00-04:00,2914194.1003609826,1751161.103684307,1163032.9966766755
2023-04-27 00:00:00-04:00,2981409.6866299426,1786753.0674450006,1194656.6191849418
2023-04-28 00:00:00-04:00,3005125.8162865415,1802227.6289855985,1202898.1873009433
2023-05-01 00:00:00-04:00,3005873.913388826,1804355.4402245956,1201518.4731642304
2023-05-02 00:00:00-04:00,2977405.708233942,1786366.3214608156,1191039.3867731262
2023-05-03 00:00:00-04:00,2960906.678640674,1777661.3099983023,1183245.3686423714
2023-05-04 00:00:00-04:00,2944737.105499007,1765668.4067500092,1179068.6987489974
2023-05-05 00:00:00-04:00,2992816.3767493907,1788687.4269890187,1204128.9497603718
2023-05-08 00:00:00-04:00,2989803.123933765,1782690.7392562127,1207112.3846775522
2023-05-09 00:00:00-04:00,2973840.5374506237,1774373.1034009766,1199467.4340496473
2023-05-10 00:00:00-04:00,2987473.0438651377,1774953.458485914,1212519.5853792236
2023-05-11 00:00:00-04:00,2985622.934379192,1769150.222448087,1216472.711931105
2023-05-12 00:00:00-04:00,2984161.171693081,1772051.8404670004,1212109.3312260807
2023-05-15 00:00:00-04:00,2991691.685839303,1773019.0989418959,1218672.5868974072
2023-05-16 00:00:00-04:00,2971213.7521951236,1751161.103684307,1220052.6485108167
2023-05-17 00:00:00-04:00,2999908.4597822437,1765088.051665072,1234820.4081171718
2023-05-18 00:00:00-04:00,3026131.444017926,1768376.4156681707,1257755.0283497556
2023-05-19 00:00:00-04:00,3022523.8489515074,1767602.6088882543,1254921.2400632529
2023-05-22 00:00:00-04:00,3018033.5159979784,1758898.5418603788,1259134.9741375996
2023-05-23 00:00:00-04:00,2984856.38973755,1741682.7576591962,1243173.6320783542
2023-05-24 00:00:00-04:00,2960102.8872045553,1723306.2632881391,1236796.6239164162
2023-05-25 00:00:00-04:00,2980139.5318456804,1713247.719583864,1266891.812261816
2023-05-26 00:00:00-04:00,3016571.283359247,1717310.047772652,1299261.2355865948
2023-05-30 00:00:00-04:00,3013952.7056303155,1708798.9602224368,1305153.745407879
2023-05-31 00:00:00-04:00,2993570.8218091684,1695838.4836877023,1297732.338121466
2023-06-01 00:00:00-04:00,3022876.795821755,1710152.8072757446,1312723.9885460103
2023-06-02 00:00:00-04:00,3077598.8358985404,1755030.1375838888,1322568.6983146516
2023-06-05 00:00:00-04:00,3070600.142844106,1747098.9329012919,1323501.2099428144
2023-06-06 00:00:00-04:00,3074438.538634498,1751161.103684307,1323277.434950191
2023-06-07 00:00:00-04:00,3073072.9111167304,1772245.1347562065,1300827.776360524
2023-06-08 00:00:00-04:00,3091928.3611128093,1774953.458485914,1316974.9026268953
2023-06-09 00:00:00-04:00,3093867.997081811,1771858.3887720213,1322009.6083097898
2023-06-12 00:00:00-04:00,3121815.510937807,1777468.015709096,1344347.495228711
2023-06-13 00:00:00-04:00,3149361.5456783753,1794683.7999102788,1354677.7457680963
2023-06-14 00:00:00-04:00,3157465.579249108,1792942.8920612398,1364522.6871878686
2023-06-15 00:00:00-04:00,3197130.5077257026,1816348.3434728885,1380782.1642528141
2023-06-16 00:00:00-04:00,3189215.038998598,1817121.992847032,1372093.0461515659
2023-06-20 00:00:00-04:00,3169648.338872802,1799519.4626616642,1370128.8762111377
2023-06-21 00:00:00-04:00,3152784.5254626777,1801327.425369988,1351457.10009269
2023-06-22 00:00:00-04:00,3161342.747508021,1793940.0576329995,1367402.6898750218
2023-06-23 00:00:00-04:00,3134956.601498573,1781109.4408609646,1353847.1606376087
2023-06-26 00:00:00-04:00,3132554.577091015,1796856.471794572,1335698.105296443
2023-06-27 00:00:00-04:00,3169711.934151006,1811047.7040681522,1358664.2300828535
2023-06-28 00:00:00-04:00,3163809.6684826585,1802493.9595534622,1361315.708929196
2023-06-29 00:00:00-04:00,3174691.7992626103,1816102.1608439647,1358589.6384186456
2023-06-30 00:00:00-04:00,3212360.0145627,1832820.5428025648,1379539.4717601351
2023-07-03 00:00:00-04:00,3217552.651321136,1834764.504098734,1382788.147222402
2023-07-05 00:00:00-04:00,3205462.795452784,1822711.9440624856,1382750.8513902982
2023-07-06 00:00:00-04:00,3182489.953115309,1810269.9621439115,1372219.9909713976
2023-07-07 00:00:00-04:00,3175795.555488799,1808131.4473123527,1367664.1081764458
2023-07-10 00:00:00-04:00,3189657.4897627584,1821545.2524732382,1368112.2372895202
2023-07-11 00:00:00-04:00,3214301.638433053,1839430.1686153125,1374871.4698177404
2023-07-12 00:00:00-04:00,3236526.54109635,1844290.3866672814,1392236.1544290688
2023-07-13 00:00:00-04:00,3263274.8664821214,1847400.5673353788,1415874.2991467426
2023-07-14 00:00:00-04:00,3258894.1811033348,1843318.2486134237,1415575.9324899113
2023-07-17 00:00:00-04:00,3272502.2609832194,1843707.0408726577,1428795.220110562
2023-07-18 00:00:00-04:00,3290995.176263811,1850511.5350323413,1440483.6412314696
2023-07-19 00:00:00-04:00,3298629.0928009264,1858481.4615350885,1440147.631265838
2023-07-20 00:00:00-04:00,3278261.7117325165,1871312.2357128963,1406949.4760196202
2023-07-21 00:00:00-04:00,3278318.437929203,1875588.9505644683,1402729.4873647343
2023-07-24 00:00:00-04:00,3283864.3641607394,1878893.9995795018,1404970.3645812375
2023-07-25 00:00:00-04:00,3298052.1969110807,1883559.3492845346,1414492.8476265464
2023-07-26 00:00:00-04:00,3298401.513318168,1888613.9634661202,1409787.5498520478
2023-07-27 00:00:00-04:00,3276767.1677129227,1870340.4124705847,1406426.755242338
2023-07-28 00:00:00-04:00,3314048.5807028976,1882004.3376533722,1432044.2430495254
2023-07-31 00:00:00-04:00,3313045.7429573825,1880254.7724868201,1432790.970470562
2023-08-01 00:00:00-04:00,3307583.8451737827,1878116.257655261,1429467.5875185218
2023-08-02 00:00:00-04:00,3271354.663451963,1873255.8821975195,1398098.7812544436
2023-08-03 00:00:00-04:00,3258811.486319157,1862952.8873278233,1395858.5989913335
2023-08-04 00:00:00-04:00,3241389.68811924,1852066.5466635036,1389323.1414557367
2023-08-07 00:00:00-04:00,3271038.0803486924,1869951.462805578,1401086.6175431143
2023-08-08 00:00:00-04:00,3246489.2002904816,1857315.2421631601,1389173.9581273212
2023-08-09 00:00:00-04:00,3230049.1378361457,1856148.8653854586,1373900.2724506871
2023-08-10 00:00:00-04:00,3226756.6878918963,1850316.8240911784,1376439.863800718
2023-08-11 00:00:00-04:00,3221674.4587303456,1854010.3505538998,1367664.1081764458
2023-08-14 00:00:00-04:00,3234106.678301368,1851094.4086096461,1383012.269691722
2023-08-15 00:00:00-04:00,3197269.1373748397,1828932.7776159996,1368336.3597588402
2023-08-16 00:00:00-04:00,3176947.4247420095,1823100.2641044005,1353847.1606376087
2023-08-17 00:00:00-04:00,3149717.6543092984,1810658.7544031455,1339058.8999061529
2023-08-18 00:00:00-04:00,3150953.6295858086,1813575.011158945,1337378.6184268636
2023-08-21 00:00:00-04:00,3164918.6224452783,1805993.0898865666,1358925.5325587117
2023-08-22 00:00:00-04:00,3160644.326514935,1803660.4937369367,1356983.8327779984
2023-08-23 00:00:00-04:00,3193512.01700865,1815130.3376016533,1378381.6794069968
2023-08-24 00:00:00-04:00,3153160.991882466,1804243.3673142416,1348917.6245682244
2023-08-25 00:00:00-04:00,3173337.266103985,1813963.488606633,1359373.7774973516
2023-08-28 00:00:00-04:00,3193678.4833467556,1824072.559564031,1369605.9237827244
2023-08-29 00:00:00-04:00,3240892.395051826,1841374.2873172548,1399518.1077345712
2023-08-30 00:00:00-04:00,3251807.6804398196,1844484.7827968982,1407322.8976429214
2023-08-31 00:00:00-04:00,3247862.4436079105,1836319.6731356692,1411542.7704722416
2023-09-01 00:00:00-04:00,3248506.7670637956,1838458.030561455,1410048.7365023405
2023-09-05 00:00:00-04:00,3225610.5444176346,1813769.4072885618,1411841.1371290728
2023-09-06 00:00:00-04:00,3207732.1052604364,1808326.0008477424,1399406.104412694
2023-09-07 00:00:00-04:00,3200250.957898065,1810852.9931269893,1389397.9647710756
2023-09-08 00:00:00-04:00,3198888.312532195,1807548.416329275,1391339.89620292
2023-09-11 00:00:00-04:00,3220142.133654004,1812408.6343812435,1407733.4992727607
2023-09-12 00:00:00-04:00,3199089.1800616356,1806964.9131288782,1392124.266932757
2023-09-13 00:00:00-04:00,3200309.471555669,1802882.594406923,1397426.8771487458
2023-09-14 00:00:00-04:00,3229815.786646844,1820961.9066786144,1408853.8799682297
2023-09-15 00:00:00-04:00,3189556.791763112,1804826.7131088653,1384730.0786542464
2023-09-18 00:00:00-04:00,3187112.3616138916,1800938.633110754,1386173.7285031376
2023-09-19 00:00:00-04:00,3182991.506310395,1799772.2563330526,1383219.249977342
2023-09-20 00:00:00-04:00,3156822.047303536,1793535.6822022416,1363286.3651012944
2023-09-21 00:00:00-04:00,3103297.6134864977,1764992.5063608796,1338305.1071256183
2023-09-22 00:00:00-04:00,3097423.961472648,1758931.9118842483,1338492.0495884
2023-09-25 00:00:00-04:00,3105736.53222006,1760887.048990298,1344849.4832297617
2023-09-26 00:00:00-04:00,3061299.429414008,1736644.8284895455,1324654.6009244623
2023-09-27 00:00:00-04:00,3059124.7945681876,1731366.0684872519,1327758.7260809354
2023-09-28 00:00:00-04:00,3077269.9715024196,1738404.1528140218,1338865.8186883975
2023-09-29 00:00:00-04:00,3071008.5131771993,1731170.570517224,1339837.9426599753
2023-10-02 00:00:00-04:00,3064008.9189014444,1712988.9444931028,1351019.9744083418
2023-10-03 00:00:00-04:00,3027395.6656741966,1700085.7636597292,1327309.9020144676
2023-10-04 00:00:00-04:00,3055624.987698718,1710251.972912715,1345373.0147860027
2023-10-05 00:00:00-04:00,3038366.4077133425,1696957.6387335132,1341408.7689798293
2023-10-06 00:00:00-04:00,3067098.566978612,1703213.7311801722,1363884.8357984398
2023-10-09 00:00:00-04:00,3085393.121927594,1714552.6134417783,1370840.5084858157
2023-10-10 00:00:00-04:00,3105497.250920007,1727064.9557408695,1378432.2951791377
